Tile,Reg,Act,Lr1,Lr2,Lr,Lf1,Lf2,Lf,Lq_empirical,Lq_theoretical,lr_source,stochasticity
10,5,3,0.242495183074994,0.3931895838618053,0.6356847669367993,1.0000000156157145,1.0,1.0000000156157145,72.17436379728066,31.784262667204544,tile,0.002
11,3,0,0.00033232109438206597,0.010090110133240304,0.01042243122762237,1.0080860468372745,1.0006659007723155,1.0080860468372745,32.56047947336667,0.8630931194208838,tile,0.002
11,3,1,0.0019339144584391767,0.031145406394046726,0.033079320852485904,1.0020839806000414,1.0005174102082355,1.0020839806000414,42.24009869500044,1.8420690106486257,tile,0.002
11,3,2,0.007179727736956033,0.026914971570908157,0.03409469930786419,1.007038482146801,0.9994888002138584,1.007038482146801,36.24583938773155,2.6021944120766536,tile,0.002
11,3,3,0.00017176200211518574,0.003662817133358845,0.0038345791354740307,1.0020837095041517,1.0000714744078791,1.0020837095041517,33.88254663781092,0.21353083172494036,tile,0.002
12,4,0,0.08085391532974083,0.07105315834934395,0.1519070736790848,0.9985745049525022,0.9996006645272535,0.9996006645272535,37.89336808137606,7.4495844018198,tile,0.002
12,4,1,0.13042680636204956,0.14674949782901578,0.2771763041910653,0.9998751735486451,1.0022716022340161,1.0022716022340161,54.16990427154413,15.594630259414362,tile,0.002
12,4,2,0.028723647188489784,0.03450655248714709,0.06323019967563687,1.0011535054783365,1.0020197290855666,1.0020197290855666,34.84682593684993,3.508760522144085,tile,0.002
12,4,3,0.27273175817290013,0.3228985200926845,0.5956302782655847,1.000003742671744,0.999131739148592,1.000003742671744,53.02708633985622,29.786976574181907,tile,0.002
13,2,0,2.7116675962804093,2.8663739605272247,5.578041556807634,1.002816980087573,1.0004387294496995,1.002816980087573,45.73790871078231,323.5643152647289,tile,0.002
13,2,1,3.5164398393055434,3.6659748116151425,7.182414650920686,1.0011167852682594,1.000120466866649,1.0011167852682594,49.41602097492662,379.9103694343558,tile,0.002
13,2,2,2.1392074319234244,2.4552839941044184,4.594491426027843,1.0025349772302832,1.0010473505076565,1.0025349772302832,49.855226964370175,262.3067061454239,tile,0.002
13,2,3,2.8137635352884,3.045861570239126,5.859625105527526,1.0001603262132317,1.0001154187261703,1.0001603262132317,36.15875298777267,295.3011364116062,tile,0.002
14,4,0,2.330164686617852,2.8233862774491,5.153550964066952,0.9985745049525022,0.9996006645272535,0.9996006645272535,48.64932400718152,252.73222599891676,tile,0.002
14,4,1,3.8186851195260627,3.648246238663484,7.466931358189546,0.9998751735486451,1.0022716022340161,1.0022716022340161,48.368850825151675,420.1081836459028,tile,0.002
14,4,2,3.4512468628111703,2.898809472005043,6.350056334816213,1.0011535054783365,1.0020197290855666,1.0020197290855666,42.19013259531514,352.37635015059243,tile,0.002
14,4,3,2.352234607169721,2.1262488923272787,4.478483499496999,1.000003742671744,0.999131739148592,1.000003742671744,44.80216240916454,223.9652481667421,tile,0.002
15,1,0,0.05637839244022154,0.21221882346148427,0.2685972159017058,1.0011612451331424,0.9999272192189486,1.0011612451331424,59.11766594956316,14.24013911496922,tile,0.002
15,1,1,0.09068969737401987,0.26478989218835614,0.355479589562376,1.0007423515577731,1.0006728099606796,1.0007423515577731,74.13091933663307,18.444917527848723,tile,0.002
15,1,2,0.16955912649532862,0.552102574586753,0.7216617010820816,1.0006336702118626,1.0001191725051004,1.0006336702118626,60.27453345930313,37.239361277676124,tile,0.002
15,1,3,0.019334628488413316,0.018497637932047794,0.037832266420461114,1.0000299375600816,1.002754310723386,1.002754310723386,42.13579234513692,2.186738186387262,tile,0.002
